runtime_seconds,348.20346300001256
runtime_display,5 min 48.2 s

detuning_ghz,source_power_w,transport_feasible,handover_transfer_efficiency,science_total_temperature_rise_uK,final_retention_from_mot,science_peak_density_m3
500.0,0.4,True,0.92,-9.085160340048558,0.6575681600000001,3.5325241575499433e+18
525.0,0.4,True,0.922,-9.727531415025624,0.612669,3.3640045416740065e+18
550.0,0.4,True,0.91,-9.726660942369005,0.62764884,3.2265148620203535e+18
575.0,0.4,True,0.932,-10.69505919619755,0.6279219520000001,3.5172126892293274e+18
600.0,0.4,True,0.928,-12.05398943266977,0.593207296,3.9659577909075794e+18
625.0,0.4,True,0.94,-12.301141324741888,0.61001864,4.0382495181013514e+18
650.0,0.4,True,0.926,-12.541948817519962,0.5953809600000001,3.9129502094212393e+18
675.0,0.4,True,0.93,-13.459062709587148,0.5437040399999999,4.1272690560268657e+18
700.0,0.4,True,0.932,-14.00419373253947,0.5559790080000001,4.5713538183902884e+18
725.0,0.4,True,0.914,-14.657271247888268,0.47599657600000006,4.4313572139798753e+18
750.0,0.4,True,0.942,-15.006464751457024,0.5064192,4.978072859658444e+18
775.0,0.4,True,0.908,-15.51249065008865,0.449089536,4.952094174832329e+18
800.0,0.4,True,0.954,-15.986319504203319,0.42557176799999996,5.309975871101825e+18
100.0,0.5,True,0.998,36.33187379231986,0.990016,6.621789236975712e+18
125.0,0.5,True,0.998,29.09252825521316,0.982032,5.802696040890028e+18
150.0,0.5,True,0.994,24.30832757042282,0.9642356639999999,5.077231160598694e+18
175.0,0.5,True,1.0,20.20778354282536,0.938336,4.5556438846311834e+18
200.0,0.5,True,0.992,15.136048308098573,0.901942272,4.4066824445920507e+18
225.0,0.5,True,0.984,13.752485206939213,0.8625744,3.7675071739102863e+18
250.0,0.5,True,0.982,13.428571638255306,0.8351006559999999,3.173317375194785e+18
275.0,0.5,True,0.964,8.602055794501002,0.8068101599999999,3.372084207080471e+18
300.0,0.5,True,0.944,7.345702487604516,0.7524812799999999,2.9651853586626657e+18
325.0,0.5,True,0.94,4.481861504758893,0.7046841599999999,2.919533122380265e+18
350.0,0.5,True,0.948,3.1051994354758676,0.6537938879999999,2.6546855751996713e+18
375.0,0.5,True,0.948,1.8138067273683482,0.647169264,2.593763717838462e+18
400.0,0.5,True,0.932,1.077667272478159,0.677549088,2.606038740129834e+18
425.0,0.5,True,0.934,-1.5705471827098805,0.683026728,2.9460931722978606e+18
450.0,0.5,True,0.938,-3.049063578580835,0.680053752,3.064653870512544e+18
475.0,0.5,True,0.934,-2.4532058653209496,0.6904128,2.735241978430182e+18
500.0,0.5,True,0.914,-4.377831329024497,0.645971328,2.832283239562331e+18
525.0,0.5,True,0.906,-5.6214022534209676,0.673183368,3.119367159894608e+18
550.0,0.5,True,0.916,-6.096679773311539,0.6416983039999999,2.92821185296607e+18
575.0,0.5,True,0.916,-7.250841747956068,0.6727104,3.2834792831923456e+18
600.0,0.5,True,0.912,-7.679705226478077,0.6166068480000001,2.984056393280433e+18
625.0,0.5,True,0.914,-9.412391999806447,0.6484135360000001,3.7197168093193303e+18
650.0,0.5,True,0.934,-9.11161129762341,0.6322283360000001,3.2918570741379866e+18
675.0,0.5,True,0.912,-9.808970334579064,0.651518208,3.5540593656610806e+18
700.0,0.5,True,0.884,-10.074707214809388,0.6245990400000001,3.3698391503243167e+18
725.0,0.5,True,0.92,-10.480371307215265,0.60914304,3.3322065371056415e+18
750.0,0.5,True,0.938,-10.992615436294226,0.648668272,3.678348585795412e+18
775.0,0.5,True,0.932,-11.391510390146129,0.6049574719999999,3.5088389412787016e+18
800.0,0.5,True,0.932,-11.9163153100621,0.586667904,3.579128045894329e+18
100.0,0.6000000000000001,True,0.998,42.275293800252555,0.996004,7.533966947209571e+18
125.0,0.6000000000000001,True,1.0,35.263064139088485,0.988,6.425451529989719e+18
150.0,0.6000000000000001,True,1.0,27.53753913207148,0.974,6.066630789467324e+18
175.0,0.6000000000000001,True,0.998,24.736647682565454,0.976115856,5.308045899108897e+18
200.0,0.6000000000000001,True,0.996,21.213559882027155,0.950271648,4.804208358735106e+18
225.0,0.6000000000000001,True,0.984,19.370326539832732,0.892180992,4.06618811543861e+18
250.0,0.6000000000000001,True,0.992,15.755806448255854,0.89873216,4.058202370093862e+18
275.0,0.6000000000000001,True,0.98,10.690600244198048,0.8536388,4.219498812339635e+18
300.0,0.6000000000000001,True,0.982,10.114014261171494,0.8385730079999999,3.7588028225828726e+18
325.0,0.6000000000000001,True,0.974,8.738824448771101,0.8117900399999999,3.4761430549565614e+18
350.0,0.6000000000000001,True,0.958,7.204161322946952,0.75482736,3.1535760324869755e+18
375.0,0.6000000000000001,True,0.958,5.748440651940488,0.7546357599999999,3.1002204036020106e+18
