runtime_seconds,419.3644915999612
runtime_display,6 min 59.4 s

detuning_ghz,source_power_w,transport_feasible,handover_transfer_efficiency,science_total_temperature_rise_uK,final_retention_from_mot,science_peak_density_m3
600.0,2.3000000000000003,True,0.93,37.51111248409095,0.7812,3.698295934365234e+18
625.0,2.3000000000000003,True,0.916,32.85805760695419,0.782264,3.9689705554852946e+18
650.0,2.3000000000000003,True,0.946,33.88880304448561,0.796827152,3.7176243519394606e+18
675.0,2.3000000000000003,True,0.94,35.3850308443055,0.81640128,3.4679836449082363e+18
700.0,2.3000000000000003,True,0.936,33.29575754519371,0.760380192,3.2527555936621184e+18
725.0,2.3000000000000003,True,0.9,31.43137326202654,0.7475976,3.2129584176585047e+18
750.0,2.3000000000000003,True,0.89,29.10296294604256,0.7372226,3.240426123052502e+18
775.0,2.3000000000000003,True,0.904,23.16822321843226,0.754232512,3.843481231126782e+18
800.0,2.3000000000000003,True,0.894,28.44505996945768,0.74053596,3.038138777004254e+18
100.0,2.4000000000000004,True,0.998,250.9483343960669,0.910176,6.069067166043735e+18
125.0,2.4000000000000004,True,0.996,201.9896377144491,0.914328,5.908702203314464e+18
150.0,2.4000000000000004,True,0.996,162.1910537942132,0.9003840000000001,5.979582140555922e+18
175.0,2.4000000000000004,True,0.992,145.21038744635993,0.914624,5.606670243035045e+18
200.0,2.4000000000000004,True,0.994,124.68326826230864,0.910504,5.598589628408082e+18
225.0,2.4000000000000004,True,0.992,104.10526257364951,0.900736,5.868001777011827e+18
250.0,2.4000000000000004,True,0.984,97.82113004300477,0.891504,5.383959588584352e+18
275.0,2.4000000000000004,True,0.984,81.6305203193668,0.87576,5.74690032138184e+18
300.0,2.4000000000000004,True,0.982,83.08749061623206,0.89362,5.05935970757578e+18
325.0,2.4000000000000004,True,0.98,76.49873876561117,0.87024,4.845113935800761e+18
350.0,2.4000000000000004,True,0.978,67.4257907008888,0.876288,5.083773386396389e+18
375.0,2.4000000000000004,True,0.97,69.91894182858009,0.8536,4.298819403542564e+18
400.0,2.4000000000000004,True,0.976,58.28878166840816,0.870592,4.919275498322807e+18
425.0,2.4000000000000004,True,0.972,58.671121208975904,0.863136,4.439106019901835e+18
450.0,2.4000000000000004,True,0.96,51.06547459918413,0.84672,4.674578054077521e+18
475.0,2.4000000000000004,True,0.966,51.45310173690193,0.853944,4.3295544746756055e+18
500.0,2.4000000000000004,True,0.966,45.15701254343094,0.826896,4.476168492840392e+18
525.0,2.4000000000000004,True,0.944,43.506847178096564,0.8193919999999999,4.301606364343056e+18
550.0,2.4000000000000004,True,0.948,39.65272743376167,0.828552,4.4738926551804943e+18
575.0,2.4000000000000004,True,0.964,42.31688765982766,0.840608,3.9927778635865047e+18
600.0,2.4000000000000004,True,0.952,37.86275130871303,0.7939679999999999,3.970055388362957e+18
625.0,2.4000000000000004,True,0.942,34.63998945439622,0.7837439999999999,4.032967849846028e+18
650.0,2.4000000000000004,True,0.926,34.66198961520409,0.7855258,3.8239006061135795e+18
675.0,2.4000000000000004,True,0.934,33.95371872090176,0.780824,3.6771229684245955e+18
700.0,2.4000000000000004,True,0.938,36.761253216222094,0.805321776,3.340997762324039e+18
725.0,2.4000000000000004,True,0.93,32.21196474224196,0.77066496,3.451557040089281e+18
750.0,2.4000000000000004,True,0.92,28.563355917263202,0.75504768,3.5966773738295956e+18
775.0,2.4000000000000004,True,0.898,29.638334856875467,0.745641728,3.284696759789036e+18
800.0,2.4000000000000004,True,0.902,27.254843836416,0.752563856,3.416132196193945e+18
100.0,2.5,True,0.994,260.93776989845884,0.9124920000000001,6.12679448432602e+18
125.0,2.5,True,0.994,211.25832241565107,0.9144800000000001,5.908951728068112e+18
150.0,2.5,True,0.996,170.19851117039192,0.914328,6.052267841912841e+18
175.0,2.5,True,0.996,143.77238588688886,0.894408,5.905902277850118e+18
200.0,2.5,True,0.992,122.73676943303235,0.8888320000000001,5.929707629414231e+18
225.0,2.5,True,0.992,107.32856484190596,0.886848,5.910600252169607e+18
250.0,2.5,True,0.99,104.30803586924212,0.87912,5.208417329733672e+18
275.0,2.5,True,0.988,83.27847414097704,0.8892,6.055676518504739e+18
300.0,2.5,True,0.978,79.63300442937117,0.878244,5.563590176240714e+18
325.0,2.5,True,0.984,79.77659051330947,0.871824,4.908246776307269e+18
350.0,2.5,True,0.972,74.8377555866775,0.878688,4.796833196514088e+18
375.0,2.5,True,0.974,66.34683390021493,0.868808,4.943322109153686e+18
400.0,2.5,True,0.964,61.42969446364884,0.844464,4.782289444312648e+18
425.0,2.5,True,0.968,57.11220954094914,0.853776,4.810516051595709e+18
450.0,2.5,True,0.97,60.36432227166584,0.84778,4.137823638206976e+18
475.0,2.5,True,0.958,51.480714382454394,0.831544,4.479613082070587e+18
500.0,2.5,True,0.966,46.98146107029416,0.855876,4.725734887602229e+18
525.0,2.5,True,0.96,48.90596522260334,0.8351999999999999,4.1244702992829297e+18
550.0,2.5,True,0.94,43.22888437077771,0.82156,4.3218571245491067e+18
575.0,2.5,True,0.95,44.83118225202523,0.8379,3.98749077523699e+18
600.0,2.5,True,0.952,49.370142760828415,0.83776,3.392704817485324e+18
625.0,2.5,True,0.956,41.00325532418006,0.8126,3.7683991149024476e+18
650.0,2.5,True,0.932,43.1251827514344,0.8052480000000001,3.3580961523355525e+18
675.0,2.5,True,0.922,37.73346124114954,0.771090728,3.487741699612464e+18
700.0,2.5,True,0.93,35.34468513828492,0.79263156,3.6310759657579996e+18
725.0,2.5,True,0.946,33.398463359804985,0.7949389359999999,3.6596392431956966e+18
750.0,2.5,True,0.932,30.056836212160036,0.7890312,3.8184083633647503e+18
775.0,2.5,True,0.918,30.32228843465459,0.7457574960000001,3.4216933700820623e+18
800.0,2.5,True,0.896,26.894103521511525,0.738920448,3.6072337796442327e+18
